Campaign ID,Impressions,Clicks,CTR,CPC,Conversions,Cost (Currency),Status,Date
1717728691,17,0,0,0,0,0,PAUSED,2019-03-01
1717728691,494,12,0.024291498,8.33,1,99.96,PAUSED,2019-03-02
1717728691,236,10,0.042372881,4.979,0,49.79,PAUSED,2019-03-03
1717728691,3,0,0,0,0,0,PAUSED,2019-03-13
1732910134,473,28,0.059196617,21.81821429,52,610.91,PAUSED,2019-03-13
1732910134,836,25,0.029904306,23.468,45,586.7,PAUSED,2019-03-14
1732910134,527,28,0.05313093,27.96607143,46,783.05,PAUSED,2019-03-15
1732910134,340,20,0.058823529,27.7655,27,555.31,PAUSED,2019-03-16
1732910134,282,9,0.031914894,26.36,27,237.24,PAUSED,2019-03-17
1732910134,524,18,0.034351145,26.89333333,30,484.08,PAUSED,2019-03-18
1732910134,428,16,0.037383178,15.441875,18,247.07,PAUSED,2019-04-01
1717728691,309,8,0.025889968,17.89125,3,143.13,PAUSED,2019-04-02
1732910134,500,12,0.024,14.5175,19,174.21,PAUSED,2019-04-02
1717728691,180,3,0.016666667,10.01333333,0,30.04,PAUSED,2019-04-03
1732910134,530,17,0.032075472,13.60294118,21,231.25,PAUSED,2019-04-03
1717728691,139,2,0.014388489,14.815,0,29.63,PAUSED,2019-04-04
1732910134,399,6,0.015037594,14.06666667,10,84.4,PAUSED,2019-04-04
1717728691,123,1,0.008130081,15.19,0,15.19,PAUSED,2019-04-05
1732910134,421,19,0.045130641,17.52526316,18,332.98,PAUSED,2019-04-05
1717728691,39,1,0.025641026,11.18,0,11.18,PAUSED,2019-04-06
1732910134,239,6,0.025104603,19.21666667,11,115.3,PAUSED,2019-04-06
1770905645,1614,49,0.030359356,8.172857143,0,400.47,PAUSED,2019-04-13
1774948708,33358,40,0.001199113,2.291989125,0,91.679565,PAUSED,2019-04-13
1770905645,667,22,0.032983508,6.805909091,4,149.73,PAUSED,2019-04-14
1774948708,11485,9,0.000783631,3.799696,0,34.197264,PAUSED,2019-04-14
1775746685,33307,19,0.000570451,10.56264584,0,200.690271,PAUSED,2019-04-14
1770905645,346,10,0.028901734,9.511,0,95.11,PAUSED,2019-04-15
1774948708,11341,8,0.000705405,4.40103475,0,35.208278,PAUSED,2019-04-15
1775746685,1539,2,0.001299545,6.7592505,0,13.518501,PAUSED,2019-04-15
1770905645,563,24,0.042628774,11.13041667,4,267.13,PAUSED,2019-04-16
1774948708,11891,11,0.000925069,3.093188909,0,34.025078,PAUSED,2019-04-16
1775746685,11155,11,0.000986105,6.687963545,0,73.567599,PAUSED,2019-04-16
1770905645,452,12,0.026548673,10.5575,2,126.69,PAUSED,2019-04-17
1774948708,12182,14,0.001149237,2.400264786,0,33.603707,PAUSED,2019-04-17
1775746685,23615,88,0.003726445,2.380739568,0,209.505082,PAUSED,2019-04-17
1770905645,474,9,0.018987342,12.93666667,0,116.43,PAUSED,2019-04-18
1774948708,12035,11,0.000914001,2.993915727,0,32.933073,PAUSED,2019-04-18
1770905645,22,0,0,0,0,0,PAUSED,2019-04-19
1774948708,1410,2,0.00141844,2.1769185,0,4.353837,PAUSED,2019-04-19
1770905645,491,20,0.040733198,10.671,5,213.42,PAUSED,2019-04-22
1770905645,619,19,0.030694669,10.68842105,2,203.08,PAUSED,2019-04-23
1770905645,593,26,0.043844857,11.98346154,3,311.57,PAUSED,2019-04-24
1770905645,552,12,0.02173913,12.63166667,1,151.58,PAUSED,2019-04-25
1770905645,537,20,0.037243948,12.155,4,243.1,PAUSED,2019-04-26
1770905645,327,13,0.039755352,11.75923077,4,152.87,PAUSED,2019-04-27
1770905645,887,28,0.03156708,12.81142857,12,358.72,PAUSED,2019-04-29
1770905645,435,23,0.052873563,13.73130435,4,315.82,PAUSED,2019-04-30
1770905645,572,37,0.064685315,13.02837838,4,482.05,PAUSED,2019-05-01
1770905645,625,20,0.032,14.82,2,296.4,PAUSED,2019-05-02
1770905645,553,20,0.036166365,13.382,2,267.64,PAUSED,2019-05-03
1770905645,706,21,0.029745042,13.21142857,4,277.44,PAUSED,2019-05-06
1770905645,476,10,0.021008403,13.267,6,132.67,PAUSED,2019-05-07
1770905645,449,10,0.022271715,12.012,0,120.12,PAUSED,2019-05-08
1770905645,540,13,0.024074074,12.98461538,0,168.8,PAUSED,2019-05-09
1770905645,490,8,0.016326531,13.25,1,106,PAUSED,2019-05-10
1732910134,8,0,0,0,0,0,PAUSED,2019-05-13
1770905645,1557,36,0.023121387,12.33527778,2,444.07,PAUSED,2019-05-13
1770905645,484,25,0.051652893,23.114,5,577.85,PAUSED,2019-05-14
1881199086,127,5,0.039370079,19.096,2,95.48,PAUSED,2019-05-14
1770905645,553,20,0.036166365,15.551,3,311.02,PAUSED,2019-05-15
1770905645,434,14,0.032258065,14.14928571,4,198.09,PAUSED,2019-05-16
1770905645,498,17,0.034136546,15.06176471,1,256.05,PAUSED,2019-05-17
1770905645,107,8,0.074766355,16.2025,3,129.62,PAUSED,2019-05-20
1770905645,576,29,0.050347222,13.44448276,8,389.89,PAUSED,2019-05-21
1770905645,672,35,0.052083333,13.18171429,7,461.36,PAUSED,2019-06-03
1770905645,262,13,0.049618321,13.85769231,1,180.15,PAUSED,2019-06-04
1770905645,518,15,0.028957529,13.82333333,4,207.35,PAUSED,2019-06-05
1770905645,785,23,0.029299363,13.15391304,4,302.54,PAUSED,2019-06-06
1770905645,471,19,0.040339703,14.33789474,3,272.42,PAUSED,2019-06-07
1770905645,51,5,0.098039216,15.178,1,75.89,PAUSED,2019-06-08
1770905645,603,28,0.046434494,14.53535714,3,406.99,PAUSED,2019-06-10
1770905645,574,22,0.038327526,15.48363636,5,340.64,PAUSED,2019-06-11
1770905645,363,17,0.046831956,14.96647059,9,254.43,PAUSED,2019-06-12
1770905645,179,3,0.016759777,17.55333333,0,52.66,PAUSED,2019-06-13
1770905645,508,23,0.045275591,15.02652174,8,345.61,PAUSED,2019-06-14
1770905645,213,7,0.03286385,12.84428571,2,89.91,PAUSED,2019-06-15
1770905645,544,19,0.034926471,15.64473684,5,297.25,PAUSED,2019-06-17
1770905645,579,25,0.043177893,14.2808,4,357.02,PAUSED,2019-06-18
1770905645,598,27,0.045150502,16.10333333,5,434.79,PAUSED,2019-06-19
1770905645,586,25,0.042662116,14.3172,2,357.93,PAUSED,2019-06-20
1770905645,479,32,0.066805846,14.645,12,468.64,PAUSED,2019-06-21
1770905645,114,10,0.087719298,15.174,5,151.74,PAUSED,2019-06-22
1770905645,370,23,0.062162162,16.01,5,368.23,PAUSED,2019-06-24
1770905645,594,42,0.070707071,13.34595238,6,560.53,PAUSED,2019-06-25
1770905645,583,34,0.058319039,13.52352941,10,459.8,PAUSED,2019-06-26
1770905645,613,38,0.061990212,13.94315789,13,529.84,PAUSED,2019-06-27
1770905645,417,35,0.083932854,13.038,9,456.33,PAUSED,2019-06-28
1770905645,230,25,0.108695652,13.7212,3,343.03,PAUSED,2019-07-01
1770905645,104,7,0.067307692,14.02571429,2,98.18,PAUSED,2019-07-02
1770905645,441,28,0.063492063,13.59535714,5,380.67,PAUSED,2019-07-03
1770905645,499,35,0.070140281,13.17428571,10,461.1,PAUSED,2019-07-04
1770905645,436,23,0.052752294,14.60173913,4,335.84,PAUSED,2019-07-05
1770905645,637,37,0.058084772,13.13972973,15,486.17,PAUSED,2019-07-08
1770905645,589,24,0.040747029,15.03416667,9,360.82,PAUSED,2019-07-09
1770905645,484,31,0.064049587,15.76774194,1,488.8,PAUSED,2019-07-10
1770905645,493,27,0.054766734,15.40925926,6,416.05,PAUSED,2019-07-11
1770905645,452,34,0.075221239,16.19176471,5,550.52,PAUSED,2019-07-12
1770905645,139,11,0.079136691,15.02818182,4,165.31,PAUSED,2019-07-13
1770905645,113,3,0.026548673,18.44333333,0,55.33,PAUSED,2019-07-15
1770905645,334,28,0.083832335,14.73392857,6,412.55,PAUSED,2019-07-16
1770905645,527,41,0.077798861,14.80073171,9,606.83,PAUSED,2019-07-17
1770905645,498,28,0.0562249,14.64214286,1,409.98,PAUSED,2019-07-18
1770905645,228,12,0.052631579,14.60333333,3,175.24,PAUSED,2019-07-19
1770905645,540,48,0.088888889,14.19708333,11,681.46,PAUSED,2019-07-22
1770905645,594,30,0.050505051,13.957,6,418.71,PAUSED,2019-07-23
1770905645,239,15,0.062761506,14.27333333,2,214.1,PAUSED,2019-07-24
1770905645,370,24,0.064864865,13.44833333,10,322.76,PAUSED,2019-07-26
1770905645,107,16,0.14953271,13.420625,3,214.73,PAUSED,2019-07-27
1770905645,552,38,0.06884058,13.36078947,8,507.71,PAUSED,2019-07-29
1770905645,248,21,0.084677419,12.54857143,2,263.52,PAUSED,2019-07-30
1770905645,526,46,0.087452471,14.4376087,9,664.13,PAUSED,2019-07-31
1770905645,473,29,0.061310782,13.98344828,8,405.52,PAUSED,2019-08-01
1770905645,443,35,0.079006772,14.22457143,11,497.86,PAUSED,2019-08-02
1770905645,377,15,0.039787798,12.50866667,3,187.63,PAUSED,2019-08-06
1770905645,524,31,0.059160305,13.7216129,4,425.37,PAUSED,2019-08-07
1770905645,430,21,0.048837209,14.52380952,4,305,PAUSED,2019-08-08
6443818266,242,16,0.066115702,8.741875,0,139.87,PAUSED,2019-08-08
1770905645,432,27,0.0625,13.89888889,7,375.27,PAUSED,2019-08-09
6443818266,200,12,0.06,9.308333333,3,111.7,PAUSED,2019-08-09
1770905645,64,5,0.078125,12.01,0,60.05,PAUSED,2019-08-10
6443818266,189,19,0.100529101,23.62052632,1,448.79,PAUSED,2019-08-10
1770905645,14,0,0,0,0,0,PAUSED,2019-08-13
6443818266,85,3,0.035294118,16.42333333,1,49.27,PAUSED,2019-08-13
1770905645,104,8,0.076923077,12.8675,1,102.94,PAUSED,2019-08-14
6443818266,184,18,0.097826087,22.57388889,3,406.33,PAUSED,2019-08-14
1770905645,195,13,0.066666667,13.19230769,0,171.5,PAUSED,2019-08-15
6443818266,216,19,0.087962963,41.32157895,2,785.11,PAUSED,2019-08-15
1770905645,207,11,0.053140097,13.55818182,1,149.14,PAUSED,2019-08-16
6443818266,170,14,0.082352941,30.74510314,1,430.431444,PAUSED,2019-08-16
1770905645,412,20,0.048543689,13.4925,3,269.85,PAUSED,2019-08-19
6443818266,83,4,0.048192771,21.3075,0,85.23,PAUSED,2019-08-19
1770905645,204,10,0.049019608,14.719,3,147.19,PAUSED,2019-08-20
1770905645,515,32,0.062135922,13.8634375,5,443.63,PAUSED,2019-08-21
1770905645,623,39,0.062600321,14.01435897,6,546.56,PAUSED,2019-08-22
1770905645,575,31,0.053913043,14.52290323,6,450.21,PAUSED,2019-08-23
1770905645,283,24,0.084805654,14.78375,4,354.81,PAUSED,2019-08-26
1770905645,717,52,0.072524407,14.24423077,15,740.7,PAUSED,2019-08-27
1770905645,707,49,0.069306931,13.82387755,13,677.37,PAUSED,2019-08-28
1770905645,666,58,0.087087087,13.77034483,13,798.68,PAUSED,2019-08-30
1770905645,249,23,0.092369478,13.04,10,299.92,PAUSED,2019-08-31
1770905645,274,29,0.105839416,13.55586207,2,393.12,PAUSED,2019-09-01
1770905645,9,0,0,0,0,0,PAUSED,2019-09-02
1770905645,554,19,0.034296029,13.52473684,4,256.97,PAUSED,2019-09-03
1770905645,697,40,0.057388809,14.58225,6,583.29,PAUSED,2019-09-04
1770905645,554,21,0.037906137,13.22619048,3,277.75,PAUSED,2019-09-05
1770905645,517,34,0.065764023,13.78705882,4,468.76,PAUSED,2019-09-06
1770905645,269,23,0.085501859,14.24391304,6,327.61,PAUSED,2019-09-07
1770905645,277,21,0.075812274,14.32571429,4,300.84,PAUSED,2019-09-08
1770905645,467,30,0.064239829,13.878,7,416.34,PAUSED,2019-09-09
1770905645,323,16,0.049535604,18.62375,3,297.98,PAUSED,2019-09-10
1770905645,511,33,0.064579256,17.78424242,5,586.88,PAUSED,2019-09-11
1770905645,375,23,0.061333333,17.75217391,6,408.3,PAUSED,2019-09-12
1770905645,507,27,0.053254438,19.82481481,7,535.27,PAUSED,2019-09-13
1770905645,262,23,0.08778626,17.12913043,3,393.97,PAUSED,2019-09-14
1770905645,246,21,0.085365854,19.49095238,1,409.31,PAUSED,2019-09-15
1770905645,570,32,0.056140351,17.2346875,3,551.51,PAUSED,2019-09-16
1770905645,651,36,0.055299539,19.52888889,8.419854,703.04,PAUSED,2019-09-17
1770905645,529,33,0.062381853,16.86757576,8,556.63,PAUSED,2019-09-18
1770905645,431,27,0.062645012,17.10111111,6,461.73,PAUSED,2019-09-19
1770905645,528,37,0.070075758,19.00594595,9.580146,703.22,PAUSED,2019-09-20
1770905645,601,30,0.049916805,17.713,8,531.39,PAUSED,2019-09-23
1770905645,592,29,0.048986486,18.15931034,10,526.62,PAUSED,2019-09-24
1770905645,632,36,0.056962025,17.05083333,7.354493,613.83,PAUSED,2019-09-25
1770905645,558,31,0.055555556,17.34387097,5,537.66,PAUSED,2019-09-26
1770905645,440,25,0.056818182,18.5872,4,464.68,PAUSED,2019-09-27
1770905645,401,29,0.072319202,15.66241379,4,454.21,PAUSED,2019-09-28
1770905645,333,45,0.135135135,14.71533333,9,662.19,PAUSED,2019-09-29
1770905645,705,43,0.060992908,15.3372093,9,659.5,PAUSED,2019-09-30
1770905645,737,42,0.056987788,14.88404762,9.645507,625.13,PAUSED,2019-10-01
1770905645,606,33,0.054455446,17.70484848,9,584.26,PAUSED,2019-10-02
1770905645,500,20,0.04,21.6285,1,432.57,PAUSED,2019-10-03
1770905645,431,15,0.034802784,19.23133333,2,288.47,PAUSED,2019-10-04
1770905645,104,9,0.086538462,13.82111111,2,124.39,PAUSED,2019-10-05
1770905645,358,14,0.039106145,15.78285714,2,220.96,PAUSED,2019-10-06
1770905645,865,28,0.032369942,16.69321429,4,467.41,PAUSED,2019-10-07
1770905645,753,43,0.057104914,16.77953488,4,721.52,PAUSED,2019-10-08
1770905645,704,45,0.063920455,15.64933333,7,704.22,PAUSED,2019-10-09
1770905645,610,31,0.050819672,19.39677419,4,601.3,PAUSED,2019-10-10
1770905645,586,29,0.049488055,13.78689655,4,399.82,PAUSED,2019-10-11
1770905645,427,31,0.072599532,13.54548387,3,419.91,PAUSED,2019-10-12
1770905645,338,15,0.044378698,14.01666667,2,210.25,PAUSED,2019-10-13
1770905645,862,57,0.06612529,16.33315789,4,930.99,PAUSED,2019-10-15
1770905645,796,31,0.038944724,14.9283871,0,462.78,PAUSED,2019-10-16
1770905645,638,24,0.037617555,15.87291667,0,380.95,PAUSED,2019-10-17
1770905645,643,43,0.066874028,17.4644186,0,750.97,PAUSED,2019-10-18
1770905645,505,33,0.065346535,12.83121212,3,423.43,PAUSED,2019-10-19
1770905645,339,20,0.05899705,12.975,0,259.5,PAUSED,2019-10-20
1770905645,661,32,0.048411498,15.5059375,0,496.19,PAUSED,2019-10-21
1770905645,680,48,0.070588235,16.23354167,5,779.21,PAUSED,2019-10-22
1770905645,782,38,0.04859335,16.02394737,4,608.91,PAUSED,2019-10-23
1770905645,781,35,0.044814341,13.56342857,1,474.72,PAUSED,2019-10-24
1770905645,398,24,0.060301508,14.7775,3,354.66,PAUSED,2019-10-25
1770905645,523,34,0.06500956,13.12117647,3,446.12,PAUSED,2019-10-26
1770905645,476,35,0.073529412,12.624,3,441.84,PAUSED,2019-10-27
1770905645,936,45,0.048076923,15.79555556,6,710.8,PAUSED,2019-10-28
1770905645,765,42,0.054901961,16.67857143,1,700.5,PAUSED,2019-10-29
1770905645,872,58,0.066513761,16.76224138,6,972.21,PAUSED,2019-10-30
1770905645,733,47,0.064120055,15.44914894,5,726.11,PAUSED,2019-10-31
1770905645,673,33,0.049034175,14.67030303,8,484.12,PAUSED,2019-11-01
1770905645,537,38,0.070763501,16.21184211,5,616.05,PAUSED,2019-11-02
1770905645,373,18,0.048257373,15.59944444,2,280.79,PAUSED,2019-11-03
1770905645,812,45,0.055418719,17.47444444,6,786.35,PAUSED,2019-11-04
1770905645,761,39,0.051248357,16.43102564,6,640.81,PAUSED,2019-11-05
1770905645,722,26,0.03601108,17.81653846,2,463.23,PAUSED,2019-11-06
1770905645,606,22,0.03630363,16.30590909,3,358.73,PAUSED,2019-11-07
1770905645,541,26,0.04805915,18.09115385,3,470.37,PAUSED,2019-11-08
1770905645,377,27,0.071618037,16.62,4,448.74,PAUSED,2019-11-09
1770905645,310,22,0.070967742,14.74136364,1,324.31,PAUSED,2019-11-10
1770905645,684,47,0.06871345,19.67276596,8,924.62,PAUSED,2019-11-11
1770905645,741,50,0.067476383,16.5636,5,828.18,PAUSED,2019-11-12
1770905645,970,47,0.048453608,14.71978723,3,691.83,PAUSED,2019-11-15
1770905645,638,36,0.056426332,12.51277778,9,450.46,PAUSED,2019-11-16
1770905645,486,28,0.057613169,12.63,3,353.64,PAUSED,2019-11-17
1770905645,1048,40,0.038167939,15.28325,6,611.33,PAUSED,2019-11-18
1770905645,1012,54,0.053359684,16.17592593,10,873.5,PAUSED,2019-11-19
1770905645,954,42,0.044025157,16.1097619,8,676.61,PAUSED,2019-11-20
1770905645,983,49,0.049847406,16.51489796,10,809.23,PAUSED,2019-11-21
1770905645,912,41,0.04495614,14.86317073,6,609.39,PAUSED,2019-11-22
1770905645,654,33,0.050458716,10.74090909,6,354.45,PAUSED,2019-11-23
1770905645,103,11,0.106796117,7.741818182,1,85.16,PAUSED,2019-11-24
1770905645,1127,48,0.042590949,15.1275,5,726.12,PAUSED,2019-11-25
1770905645,1111,64,0.057605761,17.78671875,11,1138.35,PAUSED,2019-11-26
1770905645,1115,45,0.040358744,21.70822222,5,976.87,PAUSED,2019-11-27
1770905645,1778,64,0.035995501,15.53578125,8,994.29,PAUSED,2019-11-28
1770905645,1801,85,0.047196002,18.74505882,13,1593.33,PAUSED,2019-11-29
1770905645,443,30,0.06772009,17.225,5,516.75,PAUSED,2019-11-30
1770905645,801,34,0.042446941,16.04088235,7,545.39,PAUSED,2019-12-01
1770905645,2025,98,0.048395062,16.68326531,10,1634.96,PAUSED,2019-12-02
1770905645,1811,81,0.04472667,15.58333333,9,1262.25,PAUSED,2019-12-03
1770905645,1779,75,0.042158516,16.33986667,5,1225.49,PAUSED,2019-12-04
1770905645,1898,51,0.02687039,17.098344,6,872.015544,PAUSED,2019-12-05
1770905645,1330,49,0.036842105,16.78755102,4,822.59,PAUSED,2019-12-06
1770905645,1382,48,0.034732272,18.01625,4,864.78,PAUSED,2019-12-07
1770905645,1178,52,0.044142615,16.39692308,6,852.64,PAUSED,2019-12-08
1770905645,1908,72,0.037735849,19.01319444,14,1368.95,PAUSED,2019-12-09
1770905645,1773,70,0.039481105,18.67657143,14,1307.36,PAUSED,2019-12-10
1770905645,1408,68,0.048295455,19.18279412,11,1304.43,PAUSED,2019-12-11
1770905645,1433,47,0.032798325,18.23957447,5,857.26,PAUSED,2019-12-12
1770905645,1389,59,0.042476602,18.54,8,1093.86,PAUSED,2019-12-13
1770905645,1251,55,0.043964828,17.97093916,6,988.401654,PAUSED,2019-12-14
1770905645,67,10,0.149253731,16.004,0,160.04,PAUSED,2019-12-15
1770905645,1461,66,0.045174538,17.755,10,1171.83,PAUSED,2019-12-16
1770905645,1628,73,0.044840295,18.62660416,13,1359.742104,PAUSED,2019-12-17
1770905645,1304,62,0.047546012,17.04064516,9,1056.52,PAUSED,2019-12-18
1770905645,590,24,0.040677966,18.08666667,2,434.08,PAUSED,2019-12-19
1770905645,1210,41,0.033884298,16.95487805,12,695.15,PAUSED,2019-12-20
1770905645,1047,37,0.035339064,19.32864865,5,715.16,PAUSED,2019-12-21
1770905645,720,34,0.047222222,18.88058824,8,641.94,PAUSED,2019-12-22
1770905645,1251,61,0.048760991,18.31147541,10,1117,PAUSED,2019-12-23
1770905645,813,34,0.041820418,19.37617647,5,658.79,PAUSED,2019-12-24
1770905645,3,1,0.333333333,23.78,2,23.78,PAUSED,2019-12-25
1770905645,1244,64,0.051446945,17.76280831,10,1136.819732,PAUSED,2019-12-27
1770905645,117,8,0.068376068,16.56375,1,132.51,PAUSED,2019-12-28
1770905645,1013,57,0.056268509,18.3777193,7,1047.53,PAUSED,2019-12-29
1770905645,1603,85,0.053025577,18.59139313,20,1580.268416,PAUSED,2019-12-30
1770905645,972,47,0.048353909,17.44446809,6,819.89,PAUSED,2019-12-31
1770905645,1597,88,0.055103319,17.43534091,15,1534.31,PAUSED,2020-01-02
1770905645,1587,59,0.037177064,17.90830508,11,1056.59,PAUSED,2020-01-03
1770905645,1334,65,0.048725637,17.44169231,14,1133.71,PAUSED,2020-01-04
1770905645,1077,43,0.03992572,17.12581395,3,736.41,PAUSED,2020-01-05
1770905645,1862,70,0.037593985,18.61557143,12,1303.09,PAUSED,2020-01-06
1770905645,1232,42,0.034090909,18.80238095,9,789.7,PAUSED,2020-01-07
1770905645,1337,52,0.038893044,19.57096154,2,1017.69,PAUSED,2020-01-08
1770905645,1750,63,0.036,17.55285714,6,1105.83,PAUSED,2020-01-09
1770905645,2289,94,0.041065968,16.7943617,11,1578.67,PAUSED,2020-01-10
1770905645,1855,95,0.051212938,16.41326316,8,1559.26,PAUSED,2020-01-11
1770905645,1577,74,0.04692454,16.44175676,4,1216.69,PAUSED,2020-01-12
1770905645,2104,77,0.036596958,17.29403234,5,1331.64049,PAUSED,2020-01-13
1770905645,1834,99,0.053980371,14.63626263,18,1448.99,PAUSED,2020-01-14
1770905645,2346,89,0.037936914,15.84011236,7,1409.77,PAUSED,2020-01-15
1770905645,2492,107,0.0429374,16.43424263,15,1758.463961,PAUSED,2020-01-16
1770905645,1845,71,0.038482385,14.99042254,3,1064.32,PAUSED,2020-01-17
1770905645,1404,72,0.051282051,15.38184524,10,1107.492857,PAUSED,2020-01-18
1770905645,1813,81,0.04467733,15.50679012,8,1256.05,PAUSED,2020-01-19
1770905645,2961,136,0.045930429,16.74199213,38,2276.91093,PAUSED,2020-01-20
1770905645,2486,119,0.047868061,15.8005042,33,1880.26,PAUSED,2020-01-21
1770905645,2651,103,0.038853263,16.20873786,32,1669.5,PAUSED,2020-01-22
1770905645,2349,90,0.038314176,15.05632444,21,1355.0692,PAUSED,2020-01-23
1770905645,2398,94,0.039199333,15.75619501,19,1481.082331,PAUSED,2020-01-24
1770905645,2034,95,0.046705998,17.80378947,24,1691.36,PAUSED,2020-01-25
1770905645,2033,98,0.048204624,17.03255102,31,1669.19,PAUSED,2020-01-26
1770905645,2581,111,0.043006587,18.39630631,31,2041.99,PAUSED,2020-01-27
1770905645,2174,106,0.04875805,16.86927558,31,1788.143212,PAUSED,2020-01-28
1770905645,1810,81,0.044751381,18.14777778,18,1469.97,PAUSED,2020-01-29
1770905645,1885,92,0.048806366,18.87035857,22,1736.072988,PAUSED,2020-01-30
1770905645,1701,79,0.046443269,18.90620253,35,1493.59,PAUSED,2020-01-31
1770905645,1385,83,0.059927798,17.38247908,22,1442.745764,PAUSED,2020-02-01
1770905645,1327,89,0.067068576,17.63808989,34,1569.79,PAUSED,2020-02-02
1770905645,994,43,0.043259557,17.91465116,18,770.33,PAUSED,2020-02-03
1770905645,1512,74,0.048941799,17.44216216,28,1290.72,PAUSED,2020-02-04
1770905645,2033,101,0.049680275,17.31811881,40,1749.13,PAUSED,2020-02-05
1770905645,1793,85,0.047406581,16.76952941,26,1425.41,PAUSED,2020-02-06
1770905645,1890,82,0.043386243,16.69390244,34,1368.9,PAUSED,2020-02-07
1770905645,1452,77,0.053030303,18.9160734,13,1456.537652,PAUSED,2020-02-08
1770905645,327,17,0.051987768,16.96352941,3,288.38,PAUSED,2020-02-09
1770905645,1706,104,0.060961313,17.49836538,43,1819.83,PAUSED,2020-02-10
1770905645,1728,89,0.05150463,16.86370787,36,1500.87,PAUSED,2020-02-11
1770905645,1691,104,0.06150207,16.25971154,40,1691.01,PAUSED,2020-02-12
1770905645,1694,82,0.048406139,16.81743902,26,1379.03,PAUSED,2020-02-13
1770905645,1241,68,0.054794521,17.70426471,18,1203.89,PAUSED,2020-02-14
1770905645,890,61,0.068539326,17.37311475,26,1059.76,PAUSED,2020-02-15
1770905645,950,55,0.057894737,16.93236364,17,931.28,PAUSED,2020-02-16
1770905645,1266,87,0.068720379,18.5,33,1609.5,PAUSED,2020-02-17
1770905645,1666,107,0.06422569,16.51731019,38,1767.35219,PAUSED,2020-02-18
1770905645,1573,102,0.064844247,15.86656863,55,1618.39,PAUSED,2020-02-19
1770905645,1624,95,0.058497537,17.26715789,30,1640.38,PAUSED,2020-02-20
1770905645,1620,90,0.055555556,16.967,22,1527.03,PAUSED,2020-02-21
1770905645,932,71,0.076180258,17.31492958,19,1229.36,PAUSED,2020-02-22
1770905645,1284,84,0.065420561,16.76785714,35,1408.5,PAUSED,2020-02-23
1770905645,992,55,0.055443548,19.05109091,9,1047.81,PAUSED,2020-02-24
1770905645,1475,97,0.065762712,18.31154639,23,1776.22,PAUSED,2020-02-26
1770905645,1644,101,0.061435523,17.25237624,17,1742.49,PAUSED,2020-02-27
1770905645,1243,72,0.057924377,19.39597222,30,1396.51,PAUSED,2020-02-28
1770905645,1558,125,0.080231065,15.80096,51,1975.12,PAUSED,2020-02-29
9532479313,12,0,0,0,0,0,PAUSED,2020-02-29
1770905645,1317,104,0.07896735,16.96375,39,1764.23,PAUSED,2020-03-01
9532479313,25,0,0,0,0,0,PAUSED,2020-03-01
1770905645,1976,132,0.066801619,16.42537879,43,2168.15,PAUSED,2020-03-02
9532479313,52,0,0,0,0,0,PAUSED,2020-03-02
1770905645,1804,103,0.057095344,17.74106796,65,1827.33,PAUSED,2020-03-03
1770905645,1381,101,0.073135409,17.04316832,40,1721.36,PAUSED,2020-03-04
9532479313,29,0,0,0,0,0,PAUSED,2020-03-04
1770905645,1770,89,0.050282486,17.84831461,18,1588.5,PAUSED,2020-03-05
9532479313,17,0,0,0,0,0,PAUSED,2020-03-05
1770905645,1488,90,0.060483871,18.27155556,37,1644.44,PAUSED,2020-03-06
9532479313,204,8,0.039215686,83.03125,2,664.25,PAUSED,2020-03-06
1770905645,777,56,0.072072072,15.22446429,11,852.57,PAUSED,2020-03-07
9532479313,313,6,0.019169329,124.46,2,746.76,PAUSED,2020-03-07
1770905645,1287,80,0.062160062,17.538375,39,1403.07,PAUSED,2020-03-08
9532479313,14,1,0.071428571,204.22,0,204.22,PAUSED,2020-03-08
1770905645,2011,103,0.051218299,18.6515534,39,1921.11,PAUSED,2020-03-09
9532479313,14,0,0,0,0,0,PAUSED,2020-03-09
1770905645,1875,86,0.045866667,17.90616279,21,1539.93,PAUSED,2020-03-10
9532479313,7,0,0,0,0,0,PAUSED,2020-03-10
1770905645,1933,87,0.04500776,17.84321839,14,1552.36,PAUSED,2020-03-11
9532479313,2,0,0,0,0,0,PAUSED,2020-03-11
1770905645,1668,82,0.049160671,18.07439024,23,1482.1,PAUSED,2020-03-12
9532479313,2,0,0,0,0,0,PAUSED,2020-03-12
1770905645,1363,80,0.058694057,18.517125,32,1481.37,PAUSED,2020-03-13
9532479313,1,0,0,0,0,0,PAUSED,2020-03-13
1770905645,1166,84,0.072041166,18.43238095,33,1548.32,PAUSED,2020-03-14
9532479313,6,0,0,0,0,0,PAUSED,2020-03-14
1770905645,1442,103,0.071428571,17.98601942,46,1852.56,PAUSED,2020-03-15
1770905645,1517,76,0.050098879,18.50552632,33,1406.42,PAUSED,2020-03-16
9532479313,7,0,0,0,0,0,PAUSED,2020-03-16
1770905645,1508,91,0.060344828,17.99307692,28,1637.37,PAUSED,2020-03-17
9532479313,5,0,0,0,0,0,PAUSED,2020-03-17
1770905645,1574,84,0.053367217,18.99309524,31,1595.42,PAUSED,2020-03-18
9532479313,11,0,0,0,0,0,PAUSED,2020-03-18
1770905645,1462,98,0.067031464,19.7494898,39,1935.45,PAUSED,2020-03-19
9532479313,9,0,0,0,0,0,PAUSED,2020-03-19
